date,value,anomaly,year,month,state,type
200101,-1.80,-2.13,2001,01,UT,drought
200201,-2.81,-3.14,2002,01,UT,drought
200301,-4.47,-4.80,2003,01,UT,drought
200401,-3.45,-3.78,2004,01,UT,drought
200501,4.05,3.72,2005,01,UT,drought
200601,-0.60,-0.93,2006,01,UT,drought
200701,-0.73,-1.06,2007,01,UT,drought
200801,-1.83,-2.16,2008,01,UT,drought
200901,-1.60,-1.93,2009,01,UT,drought
201001,0.32,-0.01,2010,01,UT,drought
201101,2.67,2.34,2011,01,UT,drought
201201,-0.89,-1.22,2012,01,UT,drought
201301,-3.47,-3.80,2013,01,UT,drought
201401,-2.37,-2.70,2014,01,UT,drought
201501,-2.09,-2.42,2015,01,UT,drought
201601,-0.93,-1.26,2016,01,UT,drought
200002,-1.80,-2.18,2000,02,UT,drought
200102,-1.47,-1.85,2001,02,UT,drought
200202,-3.32,-3.70,2002,02,UT,drought
200302,-4.13,-4.51,2003,02,UT,drought
200402,-2.45,-2.83,2004,02,UT,drought
200502,4.75,4.37,2005,02,UT,drought
200602,-1.07,-1.45,2006,02,UT,drought
200702,-0.79,-1.17,2007,02,UT,drought
200802,-1.21,-1.59,2008,02,UT,drought
200902,-1.59,-1.97,2009,02,UT,drought
201002,0.26,-0.12,2010,02,UT,drought
201102,3.03,2.65,2011,02,UT,drought
201202,-1.03,-1.41,2012,02,UT,drought
201302,-3.69,-4.07,2013,02,UT,drought
201402,-2.58,-2.96,2014,02,UT,drought
201502,-2.77,-3.15,2015,02,UT,drought
201602,-1.16,-1.54,2016,02,UT,drought
200003,-1.84,-2.24,2000,03,UT,drought
200103,-1.58,-1.98,2001,03,UT,drought
200203,-3.55,-3.95,2002,03,UT,drought
200303,-4.13,-4.53,2003,03,UT,drought
200403,-3.27,-3.67,2004,03,UT,drought
200503,4.79,4.39,2005,03,UT,drought
200603,-0.34,-0.74,2006,03,UT,drought
200703,-1.46,-1.86,2007,03,UT,drought
200803,-1.38,-1.78,2008,03,UT,drought
200903,-1.97,-2.37,2009,03,UT,drought
201003,0.14,-0.26,2010,03,UT,drought
201103,2.97,2.57,2011,03,UT,drought
201203,-1.83,-2.23,2012,03,UT,drought
201303,-4.16,-4.56,2013,03,UT,drought
201403,-3.01,-3.41,2014,03,UT,drought
201503,-3.61,-4.01,2015,03,UT,drought
201603,-1.45,-1.85,2016,03,UT,drought
200004,-2.52,-2.98,2000,04,UT,drought
200104,-1.28,-1.74,2001,04,UT,drought
200204,-3.86,-4.32,2002,04,UT,drought
200304,-4.01,-4.47,2003,04,UT,drought
200404,-2.74,-3.20,2004,04,UT,drought
200504,4.83,4.37,2005,04,UT,drought
200604,-0.49,-0.95,2006,04,UT,drought
200704,-1.81,-2.27,2007,04,UT,drought
200804,-1.61,-2.07,2008,04,UT,drought
200904,-1.52,-1.98,2009,04,UT,drought
201004,0.34,-0.12,2010,04,UT,drought
201104,3.54,3.08,2011,04,UT,drought
201204,-2.44,-2.90,2012,04,UT,drought
201304,-3.77,-4.23,2013,04,UT,drought
201404,-3.09,-3.55,2014,04,UT,drought
201504,-3.76,-4.22,2015,04,UT,drought
201604,-1.09,-1.55,2016,04,UT,drought
200005,-2.93,-3.39,2000,05,UT,drought
200105,-1.65,-2.11,2001,05,UT,drought
200205,-4.59,-5.05,2002,05,UT,drought
200305,-4.05,-4.51,2003,05,UT,drought
200405,-2.95,-3.41,2004,05,UT,drought
200505,5.07,4.61,2005,05,UT,drought
200605,-1.13,-1.59,2006,05,UT,drought
200705,-2.40,-2.86,2007,05,UT,drought
200805,-1.36,-1.82,2008,05,UT,drought
200905,-1.48,-1.94,2009,05,UT,drought
201005,0.70,0.24,2010,05,UT,drought
201105,4.88,4.42,2011,05,UT,drought
201205,-3.49,-3.95,2012,05,UT,drought
201305,-3.77,-4.23,2013,05,UT,drought
201405,-3.31,-3.77,2014,05,UT,drought
201505,-2.30,-2.76,2015,05,UT,drought
201605,-0.73,-1.19,2016,05,UT,drought
200006,-3.44,-3.91,2000,06,UT,drought
200106,-2.02,-2.49,2001,06,UT,drought
200206,-5.48,-5.95,2002,06,UT,drought
200306,-4.38,-4.85,2003,06,UT,drought
200406,-2.98,-3.45,2004,06,UT,drought
200506,5.71,5.24,2005,06,UT,drought
200606,-1.66,-2.13,2006,06,UT,drought
200706,-3.08,-3.55,2007,06,UT,drought
200806,-1.23,-1.70,2008,06,UT,drought
200906,-0.81,-1.28,2009,06,UT,drought
201006,0.85,0.38,2010,06,UT,drought
201106,5.08,4.61,2011,06,UT,drought
201206,-4.61,-5.08,2012,06,UT,drought
201306,-4.68,-5.15,2013,06,UT,drought
201406,-4.04,-4.51,2014,06,UT,drought
201506,-2.56,-3.03,2015,06,UT,drought
201606,-1.13,-1.60,2016,06,UT,drought
200001,-0.01,0.10,2000,01,WA,drought
200101,-2.97,-2.86,2001,01,WA,drought
200201,1.25,1.36,2002,01,WA,drought
200301,0.70,0.81,2003,01,WA,drought
200401,-1.58,-1.47,2004,01,WA,drought
200501,-2.13,-2.02,2005,01,WA,drought
200601,1.89,2.00,2006,01,WA,drought
200701,-0.28,-0.17,2007,01,WA,drought
200801,-0.72,-0.61,2008,01,WA,drought
200901,-1.35,-1.24,2009,01,WA,drought
201001,-1.05,-0.94,2010,01,WA,drought
201101,2.40,2.51,2011,01,WA,drought
201201,0.08,0.19,2012,01,WA,drought
201301,-0.62,-0.51,2013,01,WA,drought
201401,-2.53,-2.42,2014,01,WA,drought
201501,-0.58,-0.47,2015,01,WA,drought
201601,1.93,2.04,2016,01,WA,drought
200002,-0.22,-0.04,2000,02,WA,drought
200102,-3.58,-3.40,2001,02,WA,drought
200202,0.92,1.10,2002,02,WA,drought
200302,-0.86,-0.68,2003,02,WA,drought
200402,-2.02,-1.84,2004,02,WA,drought
200502,-3.29,-3.11,2005,02,WA,drought
200602,-0.39,-0.21,2006,02,WA,drought
200702,-0.35,-0.17,2007,02,WA,drought
200802,-1.09,-0.91,2008,02,WA,drought
200902,-2.19,-2.01,2009,02,WA,drought
201002,-1.58,-1.40,2010,02,WA,drought
201102,1.97,2.15,2011,02,WA,drought
201202,0.06,0.24,2012,02,WA,drought
201302,-1.32,-1.14,2013,02,WA,drought
201402,0.62,0.80,2014,02,WA,drought
201502,-0.90,-0.72,2015,02,WA,drought
201602,1.70,1.88,2016,02,WA,drought
200003,-0.38,-0.16,2000,03,WA,drought
200103,-3.59,-3.37,2001,03,WA,drought
200203,1.01,1.23,2002,03,WA,drought
200303,1.00,1.22,2003,03,WA,drought
200403,-2.45,-2.23,2004,03,WA,drought
200503,-3.12,-2.90,2005,03,WA,drought
200603,-0.70,-0.48,2006,03,WA,drought
200703,-0.08,0.14,2007,03,WA,drought
200803,-1.03,-0.81,2008,03,WA,drought
200903,-1.59,-1.37,2009,03,WA,drought
201003,-1.77,-1.55,2010,03,WA,drought
201103,3.17,3.39,2011,03,WA,drought
201203,1.52,1.74,2012,03,WA,drought
201303,-1.49,-1.27,2013,03,WA,drought
201403,1.87,2.09,2014,03,WA,drought
201503,-1.09,-0.87,2015,03,WA,drought
201603,2.45,2.67,2016,03,WA,drought
200004,-0.74,-0.52,2000,04,WA,drought
200104,0.28,0.50,2001,04,WA,drought
200204,1.11,1.33,2002,04,WA,drought
200304,1.39,1.61,2003,04,WA,drought
200404,-3.08,-2.86,2004,04,WA,drought
200504,0.18,0.40,2005,04,WA,drought
200604,-0.62,-0.40,2006,04,WA,drought
200704,-0.39,-0.17,2007,04,WA,drought
200804,-0.94,-0.72,2008,04,WA,drought
200904,-1.46,-1.24,2009,04,WA,drought
201004,0.59,0.81,2010,04,WA,drought
201104,3.96,4.18,2011,04,WA,drought
201204,1.82,2.04,2012,04,WA,drought
201304,0.67,0.89,2013,04,WA,drought
201404,2.08,2.30,2014,04,WA,drought
201504,-1.48,-1.26,2015,04,WA,drought
201604,-0.93,-0.71,2016,04,WA,drought
200005,0.46,0.44,2000,05,WA,drought
200105,0.06,0.04,2001,05,WA,drought
200205,0.02,0.00,2002,05,WA,drought
200305,-0.31,-0.33,2003,05,WA,drought
200405,-2.44,-2.46,2004,05,WA,drought
200505,0.73,0.71,2005,05,WA,drought
200605,-0.53,-0.55,2006,05,WA,drought
200705,-0.77,-0.79,2007,05,WA,drought
200805,-1.20,-1.22,2008,05,WA,drought
200905,-0.88,-0.90,2009,05,WA,drought
201005,1.69,1.67,2010,05,WA,drought
201105,4.64,4.62,2011,05,WA,drought
201205,1.74,1.72,2012,05,WA,drought
201305,0.92,0.90,2013,05,WA,drought
201405,0.00,-0.02,2014,05,WA,drought
201505,-1.86,-1.88,2015,05,WA,drought
201605,0.59,0.57,2016,05,WA,drought
200006,0.56,0.55,2000,06,WA,drought
200106,0.42,0.41,2001,06,WA,drought
200206,-0.08,-0.09,2002,06,WA,drought
200306,-1.10,-1.11,2003,06,WA,drought
200406,-2.39,-2.40,2004,06,WA,drought
200506,0.80,0.79,2005,06,WA,drought
200606,-0.36,-0.37,2006,06,WA,drought
200706,-0.85,-0.86,2007,06,WA,drought
200806,-1.07,-1.08,2008,06,WA,drought
200906,-1.27,-1.28,2009,06,WA,drought
201006,2.32,2.31,2010,06,WA,drought
201106,4.07,4.06,2011,06,WA,drought
201206,2.69,2.68,2012,06,WA,drought
201306,1.02,1.01,2013,06,WA,drought
201406,-0.08,-0.09,2014,06,WA,drought
201506,-2.79,-2.80,2015,06,WA,drought
201606,-1.55,-1.56,2016,06,WA,drought
200001,-2.05,-2.56,2000,01,WY,drought
200101,-4.31,-4.82,2001,01,WY,drought
200201,-6.50,-7.01,2002,01,WY,drought
200301,-6.05,-6.56,2003,01,WY,drought
200401,-3.95,-4.46,2004,01,WY,drought
200501,-3.31,-3.82,2005,01,WY,drought
200601,-1.53,-2.04,2006,01,WY,drought
200701,-3.73,-4.24,2007,01,WY,drought
200801,-3.80,-4.31,2008,01,WY,drought
200901,-0.29,-0.80,2009,01,WY,drought
201001,-0.74,-1.25,2010,01,WY,drought
201101,1.72,1.21,2011,01,WY,drought
201201,0.31,-0.20,2012,01,WY,drought
201301,-5.79,-6.30,2013,01,WY,drought
201401,1.79,1.28,2014,01,WY,drought
201501,-0.23,-0.74,2015,01,WY,drought
201601,-0.95,-1.46,2016,01,WY,drought
200002,-1.99,-2.54,2000,02,WY,drought
200102,-4.42,-4.97,2001,02,WY,drought
200202,-6.86,-7.41,2002,02,WY,drought
200302,-5.67,-6.22,2003,02,WY,drought
200402,-3.71,-4.26,2004,02,WY,drought
200502,-3.61,-4.16,2005,02,WY,drought
200602,-1.59,-2.14,2006,02,WY,drought
200702,-3.74,-4.29,2007,02,WY,drought
200802,-3.61,-4.16,2008,02,WY,drought
200902,-0.64,-1.19,2009,02,WY,drought
201002,-0.97,-1.52,2010,02,WY,drought
201102,1.84,1.29,2011,02,WY,drought
201202,0.58,0.03,2012,02,WY,drought
201302,-5.88,-6.43,2013,02,WY,drought
201402,2.50,1.95,2014,02,WY,drought
201502,-0.11,-0.66,2015,02,WY,drought
201602,-1.11,-1.66,2016,02,WY,drought
200003,-2.55,-3.03,2000,03,WY,drought
200103,-5.25,-5.73,2001,03,WY,drought
200203,-7.04,-7.52,2002,03,WY,drought
200303,-4.84,-5.32,2003,03,WY,drought
200403,-4.88,-5.36,2004,03,WY,drought
200503,-4.00,-4.48,2005,03,WY,drought
200603,-1.66,-2.14,2006,03,WY,drought
200703,-4.34,-4.82,2007,03,WY,drought
200803,-3.45,-3.93,2008,03,WY,drought
200903,0.10,-0.38,2009,03,WY,drought
201003,-1.29,-1.77,2010,03,WY,drought
201103,2.23,1.75,2011,03,WY,drought
201203,-1.29,-1.77,2012,03,WY,drought
201303,-6.52,-7.00,2013,03,WY,drought
201403,3.20,2.72,2014,03,WY,drought
201503,-1.14,-1.62,2015,03,WY,drought
201603,0.18,-0.30,2016,03,WY,drought
200004,-3.02,-3.67,2000,04,WY,drought
200104,-5.63,-6.28,2001,04,WY,drought
200204,-7.41,-8.06,2002,04,WY,drought
200304,-4.93,-5.58,2003,04,WY,drought
200404,-5.51,-6.16,2004,04,WY,drought
200504,-4.09,-4.74,2005,04,WY,drought
200604,-2.41,-3.06,2006,04,WY,drought
200704,-4.95,-5.60,2007,04,WY,drought
200804,-3.56,-4.21,2008,04,WY,drought
200904,0.66,0.01,2009,04,WY,drought
201004,0.25,-0.40,2010,04,WY,drought
201104,3.04,2.39,2011,04,WY,drought
201204,-2.48,-3.13,2012,04,WY,drought
201304,-6.11,-6.76,2013,04,WY,drought
201404,2.87,2.22,2014,04,WY,drought
201504,-1.55,-2.20,2015,04,WY,drought
201604,0.47,-0.18,2016,04,WY,drought
200005,-2.97,-3.63,2000,05,WY,drought
200105,-6.26,-6.92,2001,05,WY,drought
200205,-7.50,-8.16,2002,05,WY,drought
200305,-4.91,-5.57,2003,05,WY,drought
200405,-5.79,-6.45,2004,05,WY,drought
200505,-2.97,-3.63,2005,05,WY,drought
200605,-3.11,-3.77,2006,05,WY,drought
200705,-4.90,-5.56,2007,05,WY,drought
200805,1.39,0.73,2008,05,WY,drought
200905,-0.62,-1.28,2009,05,WY,drought
201005,1.40,0.74,2010,05,WY,drought
201105,4.87,4.21,2011,05,WY,drought
201205,-3.07,-3.73,2012,05,WY,drought
201305,-5.75,-6.41,2013,05,WY,drought
201405,2.29,1.63,2014,05,WY,drought
201505,1.76,1.10,2015,05,WY,drought
201605,0.83,0.17,2016,05,WY,drought
200006,-3.45,-3.93,2000,06,WY,drought
200106,-6.73,-7.21,2001,06,WY,drought
200206,-8.32,-8.80,2002,06,WY,drought
200306,-4.24,-4.72,2003,06,WY,drought
200406,-5.77,-6.25,2004,06,WY,drought
200506,-2.62,-3.10,2005,06,WY,drought
200606,-4.25,-4.73,2006,06,WY,drought
200706,-5.52,-6.00,2007,06,WY,drought
200806,-0.11,-0.59,2008,06,WY,drought
200906,1.10,0.62,2009,06,WY,drought
201006,1.96,1.48,2010,06,WY,drought
201106,4.37,3.89,2011,06,WY,drought
201206,-4.47,-4.95,2012,06,WY,drought
201306,-6.39,-6.87,2013,06,WY,drought
201406,2.14,1.66,2014,06,WY,drought
201506,1.51,1.03,2015,06,WY,drought
201606,-0.97,-1.45,2016,06,WY,drought
200001,59.8,6.8,2000,01,AZ,max
200101,51.9,-1.1,2001,01,AZ,max
200201,55.6,2.6,2002,01,AZ,max
200301,63.0,10.0,2003,01,AZ,max
200401,54.7,1.7,2004,01,AZ,max
200501,55.4,2.4,2005,01,AZ,max
200601,59.0,6.0,2006,01,AZ,max
200701,51.6,-1.4,2007,01,AZ,max
200801,51.4,-1.6,2008,01,AZ,max
200901,58.2,5.2,2009,01,AZ,max
201001,53.9,0.9,2010,01,AZ,max
201101,55.4,2.4,2011,01,AZ,max
201201,59.4,6.4,2012,01,AZ,max
201301,51.7,-1.3,2013,01,AZ,max
201401,61.4,8.4,2014,01,AZ,max
201501,57.1,4.1,2015,01,AZ,max
201601,54.1,1.1,2016,01,AZ,max
200002,62.3,4.7,2000,02,AZ,max
200102,57.0,-0.6,2001,02,AZ,max
200202,62.0,4.4,2002,02,AZ,max
200302,56.9,-0.7,2003,02,AZ,max
200402,54.4,-3.2,2004,02,AZ,max
200502,55.4,-2.2,2005,02,AZ,max
200602,63.6,6.0,2006,02,AZ,max
200702,60.0,2.4,2007,02,AZ,max
200802,58.0,0.4,2008,02,AZ,max
200902,60.4,2.8,2009,02,AZ,max
201002,55.5,-2.1,2010,02,AZ,max
201102,55.7,-1.9,2011,02,AZ,max
201202,59.3,1.7,2012,02,AZ,max
201302,55.6,-2.0,2013,02,AZ,max
201402,64.3,6.7,2014,02,AZ,max
201502,66.1,8.5,2015,02,AZ,max
201602,66.6,9.0,2016,02,AZ,max
200003,64.1,1.0,2000,03,AZ,max
200103,65.8,2.7,2001,03,AZ,max
200203,65.7,2.6,2002,03,AZ,max
200303,64.1,1.0,2003,03,AZ,max
200403,72.8,9.7,2004,03,AZ,max
200503,62.5,-0.6,2005,03,AZ,max
200603,61.1,-2.0,2006,03,AZ,max
200703,69.6,6.5,2007,03,AZ,max
200803,67.0,3.9,2008,03,AZ,max
200903,67.6,4.5,2009,03,AZ,max
201003,62.8,-0.3,2010,03,AZ,max
201103,68.3,5.2,2011,03,AZ,max
201203,67.1,4.0,2012,03,AZ,max
201303,69.9,6.8,2013,03,AZ,max
201403,68.3,5.2,2014,03,AZ,max
201503,70.6,7.5,2015,03,AZ,max
201603,70.4,7.3,2016,03,AZ,max
200004,78.3,6.6,2000,04,AZ,max
200104,72.2,0.5,2001,04,AZ,max
200204,77.9,6.2,2002,04,AZ,max
200304,70.6,-1.1,2003,04,AZ,max
200404,71.8,0.1,2004,04,AZ,max
200504,72.6,0.9,2005,04,AZ,max
200604,74.6,2.9,2006,04,AZ,max
200704,74.5,2.8,2007,04,AZ,max
200804,74.3,2.6,2008,04,AZ,max
200904,72.4,0.7,2009,04,AZ,max
201004,70.9,-0.8,2010,04,AZ,max
201104,73.9,2.2,2011,04,AZ,max
201204,76.4,4.7,2012,04,AZ,max
201304,74.8,3.1,2013,04,AZ,max
201404,74.4,2.7,2014,04,AZ,max
201504,73.7,2.0,2015,04,AZ,max
201604,73.0,1.3,2016,04,AZ,max
200005,88.2,7.3,2000,05,AZ,max
200105,87.6,6.7,2001,05,AZ,max
200205,84.3,3.4,2002,05,AZ,max
200305,84.6,3.7,2003,05,AZ,max
200405,84.7,3.8,2004,05,AZ,max
200505,83.9,3.0,2005,05,AZ,max
200605,87.0,6.1,2006,05,AZ,max
200705,84.3,3.4,2007,05,AZ,max
200805,79.4,-1.5,2008,05,AZ,max
200905,86.2,5.3,2009,05,AZ,max
201005,79.2,-1.7,2010,05,AZ,max
201105,78.8,-2.1,2011,05,AZ,max
201205,86.1,5.2,2012,05,AZ,max
201305,83.1,2.2,2013,05,AZ,max
201405,82.5,1.6,2014,05,AZ,max
201505,77.2,-3.7,2015,05,AZ,max
201605,79.7,-1.2,2016,05,AZ,max
200006,93.2,2.3,2000,06,AZ,max
200106,94.3,3.4,2001,06,AZ,max
200206,96.3,5.4,2002,06,AZ,max
200306,93.0,2.1,2003,06,AZ,max
200406,92.8,1.9,2004,06,AZ,max
200506,90.8,-0.1,2005,06,AZ,max
200606,96.0,5.1,2006,06,AZ,max
200706,94.3,3.4,2007,06,AZ,max
200806,94.4,3.5,2008,06,AZ,max
200906,87.5,-3.4,2009,06,AZ,max
201006,92.6,1.7,2010,06,AZ,max
201106,93.1,2.2,2011,06,AZ,max
201206,95.8,4.9,2012,06,AZ,max
201306,96.6,5.7,2013,06,AZ,max
201406,94.4,3.5,2014,06,AZ,max
201506,94.1,3.2,2015,06,AZ,max
201606,96.6,5.7,2016,06,AZ,max
200001,54.9,3.0,2000,01,CA,max
200101,52.6,0.7,2001,01,CA,max
200201,52.5,0.6,2002,01,CA,max
200301,60.1,8.2,2003,01,CA,max
200401,53.0,1.1,2004,01,CA,max
200501,52.4,0.5,2005,01,CA,max
200601,54.2,2.3,2006,01,CA,max
200701,53.6,1.7,2007,01,CA,max
200801,49.7,-2.2,2008,01,CA,max
200901,58.2,6.3,2009,01,CA,max
201001,53.7,1.8,2010,01,CA,max
201101,55.7,3.8,2011,01,CA,max
201201,58.6,6.7,2012,01,CA,max
201301,53.2,1.3,2013,01,CA,max
201401,63.0,11.1,2014,01,CA,max
201501,59.3,7.4,2015,01,CA,max
201601,53.0,1.1,2016,01,CA,max
200002,56.0,0.4,2000,02,CA,max
200102,52.6,-3.0,2001,02,CA,max
200202,60.7,5.1,2002,02,CA,max
200302,56.2,0.6,2003,02,CA,max
200402,53.6,-2.0,2004,02,CA,max
200502,56.1,0.5,2005,02,CA,max
200602,60.1,4.5,2006,02,CA,max
200702,57.0,1.4,2007,02,CA,max
200802,56.9,1.3,2008,02,CA,max
200902,55.1,-0.5,2009,02,CA,max
201002,56.1,0.5,2010,02,CA,max
201102,54.6,-1.0,2011,02,CA,max
201202,58.0,2.4,2012,02,CA,max
201302,57.6,2.0,2013,02,CA,max
201402,60.6,5.0,2014,02,CA,max
201502,65.0,9.4,2015,02,CA,max
201602,64.1,8.5,2016,02,CA,max
200003,61.7,1.7,2000,03,CA,max
200103,64.3,4.3,2001,03,CA,max
200203,61.0,1.0,2002,03,CA,max
200303,63.0,3.0,2003,03,CA,max
200403,70.2,10.2,2004,03,CA,max
200503,62.2,2.2,2005,03,CA,max
200603,53.7,-6.3,2006,03,CA,max
200703,68.0,8.0,2007,03,CA,max
200803,63.1,3.1,2008,03,CA,max
200903,61.5,1.5,2009,03,CA,max
201003,60.9,0.9,2010,03,CA,max
201103,58.9,-1.1,2011,03,CA,max
201203,60.4,0.4,2012,03,CA,max
201303,66.5,6.5,2013,03,CA,max
201403,65.3,5.3,2014,03,CA,max
201503,70.1,10.1,2015,03,CA,max
201603,63.8,3.8,2016,03,CA,max
200004,71.1,4.6,2000,04,CA,max
200104,64.4,-2.1,2001,04,CA,max
200204,68.7,2.2,2002,04,CA,max
200304,60.7,-5.8,2003,04,CA,max
200404,70.7,4.2,2004,04,CA,max
200504,65.6,-0.9,2005,04,CA,max
200604,63.9,-2.6,2006,04,CA,max
200704,69.4,2.9,2007,04,CA,max
200804,68.5,2.0,2008,04,CA,max
200904,67.9,1.4,2009,04,CA,max
201004,62.8,-3.7,2010,04,CA,max
201104,65.7,-0.8,2011,04,CA,max
201204,68.5,2.0,2012,04,CA,max
201304,71.7,5.2,2013,04,CA,max
201404,71.0,4.5,2014,04,CA,max
201504,70.2,3.7,2015,04,CA,max
201604,70.4,3.9,2016,04,CA,max
200005,77.3,3.2,2000,05,CA,max
200105,83.8,9.7,2001,05,CA,max
200205,75.5,1.4,2002,05,CA,max
200305,75.4,1.3,2003,05,CA,max
200405,77.2,3.1,2004,05,CA,max
200505,74.8,0.7,2005,05,CA,max
200605,78.5,4.4,2006,05,CA,max
200705,78.6,4.5,2007,05,CA,max
200805,75.1,1.0,2008,05,CA,max
200905,80.7,6.6,2009,05,CA,max
201005,69.8,-4.3,2010,05,CA,max
201105,70.3,-3.8,2011,05,CA,max
201205,78.6,4.5,2012,05,CA,max
201305,77.5,3.4,2013,05,CA,max
201405,78.8,4.7,2014,05,CA,max
201505,73.2,-0.9,2015,05,CA,max
201605,74.7,0.6,2016,05,CA,max
200006,87.0,4.2,2000,06,CA,max
200106,86.3,3.5,2001,06,CA,max
200206,86.5,3.7,2002,06,CA,max
200306,86.1,3.3,2003,06,CA,max
200406,85.2,2.4,2004,06,CA,max
200506,79.9,-2.9,2005,06,CA,max
200606,87.8,5.0,2006,06,CA,max
200706,85.9,3.1,2007,06,CA,max
200806,86.7,3.9,2008,06,CA,max
200906,80.7,-2.1,2009,06,CA,max
201006,83.2,0.4,2010,06,CA,max
201106,80.5,-2.3,2011,06,CA,max
201206,84.3,1.5,2012,06,CA,max
201306,87.2,4.4,2013,06,CA,max
201406,87.1,4.3,2014,06,CA,max
201506,89.1,6.3,2015,06,CA,max
201606,88.2,5.4,2016,06,CA,max
200001,41.0,4.6,2000,01,CO,max
200101,37.6,1.2,2001,01,CO,max
200201,38.4,2.0,2002,01,CO,max
200301,44.6,8.2,2003,01,CO,max
200401,39.3,2.9,2004,01,CO,max
200501,41.4,5.0,2005,01,CO,max
200601,43.5,7.1,2006,01,CO,max
200701,31.9,-4.5,2007,01,CO,max
200801,33.4,-3.0,2008,01,CO,max
200901,41.1,4.7,2009,01,CO,max
201001,38.9,2.5,2010,01,CO,max
201101,37.1,0.7,2011,01,CO,max
201201,43.0,6.6,2012,01,CO,max
201301,36.7,0.3,2013,01,CO,max
201401,39.8,3.4,2014,01,CO,max
201501,41.1,4.7,2015,01,CO,max
201601,38.1,1.7,2016,01,CO,max
200002,47.5,6.9,2000,02,CO,max
200102,39.7,-0.9,2001,02,CO,max
200202,41.9,1.3,2002,02,CO,max
200302,38.2,-2.4,2003,02,CO,max
200402,38.8,-1.8,2004,02,CO,max
200502,43.5,2.9,2005,02,CO,max
200602,42.6,2.0,2006,02,CO,max
200702,39.1,-1.5,2007,02,CO,max
200802,40.2,-0.4,2008,02,CO,max
200902,45.8,5.2,2009,02,CO,max
201002,36.3,-4.3,2010,02,CO,max
201102,37.8,-2.8,2011,02,CO,max
201202,39.3,-1.3,2012,02,CO,max
201302,38.8,-1.8,2013,02,CO,max
201402,39.4,-1.2,2014,02,CO,max
201502,44.9,4.3,2015,02,CO,max
201602,45.7,5.1,2016,02,CO,max
200003,49.1,2.2,2000,03,CO,max
200103,47.9,1.0,2001,03,CO,max
200203,46.9,0.0,2002,03,CO,max
200303,49.4,2.5,2003,03,CO,max
200403,56.7,9.8,2004,03,CO,max
200503,48.3,1.4,2005,03,CO,max
200603,48.0,1.1,2006,03,CO,max
200703,54.2,7.3,2007,03,CO,max
200803,47.8,0.9,2008,03,CO,max
200903,51.4,4.5,2009,03,CO,max
201003,48.3,1.4,2010,03,CO,max
201103,51.3,4.4,2011,03,CO,max
201203,57.2,10.3,2012,03,CO,max
201303,48.9,2.0,2013,03,CO,max
201403,50.5,3.6,2014,03,CO,max
201503,54.8,7.9,2015,03,CO,max
201603,52.0,5.1,2016,03,CO,max
200004,61.9,5.8,2000,04,CO,max
200104,59.6,3.5,2001,04,CO,max
200204,62.6,6.5,2002,04,CO,max
200304,59.3,3.2,2003,04,CO,max
200404,57.4,1.3,2004,04,CO,max
200504,57.5,1.4,2005,04,CO,max
200604,62.8,6.7,2006,04,CO,max
200704,56.6,0.5,2007,04,CO,max
200804,55.8,-0.3,2008,04,CO,max
200904,55.4,-0.7,2009,04,CO,max
201004,57.2,1.1,2010,04,CO,max
201104,56.8,0.7,2011,04,CO,max
201204,62.8,6.7,2012,04,CO,max
201304,53.5,-2.6,2013,04,CO,max
201404,57.1,1.0,2014,04,CO,max
201504,58.6,2.5,2015,04,CO,max
201604,56.8,0.7,2016,04,CO,max
200005,71.5,5.7,2000,05,CO,max
200105,68.0,2.2,2001,05,CO,max
200205,69.2,3.4,2002,05,CO,max
200305,68.0,2.2,2003,05,CO,max
200405,69.9,4.1,2004,05,CO,max
200505,67.6,1.8,2005,05,CO,max
200605,71.3,5.5,2006,05,CO,max
200705,67.4,1.6,2007,05,CO,max
200805,65.7,-0.1,2008,05,CO,max
200905,67.9,2.1,2009,05,CO,max
201005,64.2,-1.6,2010,05,CO,max
201105,62.9,-2.9,2011,05,CO,max
201205,71.0,5.2,2012,05,CO,max
201305,67.2,1.4,2013,05,CO,max
201405,66.3,0.5,2014,05,CO,max
201505,61.1,-4.7,2015,05,CO,max
201605,64.2,-1.6,2016,05,CO,max
200006,78.7,2.5,2000,06,CO,max
200106,79.8,3.6,2001,06,CO,max
200206,83.7,7.5,2002,06,CO,max
200306,74.4,-1.8,2003,06,CO,max
200406,75.7,-0.5,2004,06,CO,max
200506,75.9,-0.3,2005,06,CO,max
200606,82.1,5.9,2006,06,CO,max
200706,78.5,2.3,2007,06,CO,max
200806,77.7,1.5,2008,06,CO,max
200906,73.3,-2.9,2009,06,CO,max
201006,79.1,2.9,2010,06,CO,max
201106,78.9,2.7,2011,06,CO,max
201206,84.8,8.6,2012,06,CO,max
201306,82.3,6.1,2013,06,CO,max
201406,78.0,1.8,2014,06,CO,max
201506,79.2,3.0,2015,06,CO,max
201606,82.3,6.1,2016,06,CO,max
200001,32.9,2.7,2000,01,ID,max
200101,31.8,1.6,2001,01,ID,max
200201,30.4,0.2,2002,01,ID,max
200301,38.6,8.4,2003,01,ID,max
200401,30.5,0.3,2004,01,ID,max
200501,34.4,4.2,2005,01,ID,max
200601,35.1,4.9,2006,01,ID,max
200701,30.8,0.6,2007,01,ID,max
200801,28.6,-1.6,2008,01,ID,max
200901,33.7,3.5,2009,01,ID,max
201001,35.6,5.4,2010,01,ID,max
